Store,Date,Promotion_Flag,Customer_Traffic,Satisfaction_Score
35,2011-04-12,0,882,3.73
35,2011-04-19,0,152,3.72
35,2011-04-26,1,905,3.68
35,2011-05-03,1,531,4.77
35,2011-05-10,0,151,4.29
35,2011-05-17,0,827,1.17
35,2011-05-24,0,171,2.88
35,2011-05-31,0,127,2.59
35,2011-06-07,0,568,2.24
35,2011-06-14,1,863,2.81
35,2011-06-21,1,985,2.54
35,2011-06-28,1,646,2.73
35,2011-07-05,0,500,4.92
35,2011-07-12,1,300,1.35
35,2011-07-19,0,860,4.69
35,2011-07-26,1,710,2.92
35,2011-08-02,0,919,3.49
35,2011-08-09,0,565,4.32
35,2011-08-16,1,751,2.44
35,2011-08-23,1,694,2.72
35,2011-08-30,1,659,2.64
35,2011-09-06,1,889,2.5
35,2011-09-13,1,478,4.7
35,2011-09-20,0,859,4.32
35,2011-09-27,1,994,1.44
35,2011-10-04,1,276,1.43
35,2011-10-11,0,151,2.71
35,2011-10-18,1,178,1.39
35,2011-10-25,0,484,3.48
35,2011-11-01,1,933,1.57
35,2011-11-08,1,675,3.09
35,2011-11-15,0,107,1.03
35,2011-11-22,1,313,2.27
35,2011-11-29,1,124,3.71
35,2011-12-06,1,549,2.94
35,2011-12-13,1,867,4.91
35,2011-12-20,0,854,4.5
35,2011-12-27,0,556,2.44
35,2012-01-03,1,560,1.18
35,2012-01-10,1,297,4.38
35,2012-01-17,0,193,4.64
35,2012-01-24,0,818,4.28
35,2012-01-31,1,536,1.51
35,2012-02-07,0,626,4.99
35,2012-02-14,0,789,2.03
35,2012-02-21,0,477,3.9
35,2012-02-28,0,686,4.63
35,2012-03-06,1,203,1.94
35,2012-03-13,0,905,4.63
35,2012-03-20,1,779,2.24
35,2012-03-27,1,726,4.91
35,2012-04-03,0,138,2.13
35,2012-04-10,1,557,4.81
35,2012-04-17,1,463,1.21
35,2012-04-24,0,884,3.84
35,2012-05-01,0,234,3.13
35,2012-05-08,0,473,2.91
35,2012-05-15,1,331,1.89
35,2012-05-22,1,138,3.82
35,2012-05-29,1,902,1.76
35,2012-06-05,1,918,3.21
35,2012-06-12,0,146,2.01
35,2012-06-19,1,135,4.82
35,2012-06-26,0,931,1.11
35,2012-07-03,0,194,1.8
35,2012-07-10,0,460,1.97
35,2012-07-17,0,624,2.66
35,2012-07-24,1,245,1.93
35,2012-07-31,0,467,2.97
35,2012-08-07,1,164,4.49
35,2012-08-14,0,327,3.85
35,2012-08-21,0,853,3.32
35,2012-08-28,0,619,1.36
35,2012-09-04,1,915,3.78
35,2012-09-11,0,952,1.67
35,2012-09-18,0,654,4.15
35,2012-09-25,0,855,2.0
35,2012-10-02,0,280,2.67
35,2012-10-09,1,600,2.4
35,2012-10-16,1,696,4.44
35,2012-10-23,0,254,1.51
36,2010-02-02,1,292,3.11
36,2010-02-09,0,343,3.36
36,2010-02-16,1,935,2.19
36,2010-02-23,0,379,1.14
36,2010-03-02,1,839,1.15
36,2010-03-09,1,135,1.11
36,2010-03-16,1,656,3.96
36,2010-03-23,0,997,2.27
36,2010-03-30,1,639,4.19
36,2010-04-06,1,253,2.73
36,2010-04-13,1,122,2.81
36,2010-04-20,1,818,3.05
36,2010-04-27,1,190,3.85
36,2010-05-04,1,489,2.09
36,2010-05-11,1,458,1.49
36,2010-05-18,0,649,3.22
36,2010-05-25,1,327,2.31
36,2010-06-01,1,301,2.77
36,2010-06-08,1,449,3.59
36,2010-06-15,0,920,2.98
36,2010-06-22,0,865,3.48
36,2010-06-29,1,137,3.18
36,2010-07-06,0,832,3.96
36,2010-07-13,1,599,3.82
36,2010-07-20,1,798,3.14
36,2010-07-27,0,142,3.72
36,2010-08-03,1,970,4.49
36,2010-08-10,0,725,2.73
36,2010-08-17,0,871,2.65
36,2010-08-24,0,616,4.06
36,2010-08-31,1,167,3.33
36,2010-09-07,1,839,1.28
36,2010-09-14,1,222,4.57
36,2010-09-21,1,784,1.12
36,2010-09-28,1,435,3.99
36,2010-10-05,1,252,4.04
36,2010-10-12,1,878,4.81
36,2010-10-19,0,768,1.22
36,2010-10-26,1,261,3.39
36,2010-11-02,1,313,2.71
36,2010-11-09,1,475,2.32
36,2010-11-16,0,542,1.36
36,2010-11-23,0,522,3.25
36,2010-11-30,0,637,2.92
36,2010-12-07,1,903,1.42
36,2010-12-14,0,800,3.45
36,2010-12-21,0,733,3.95
36,2010-12-28,1,329,4.07
36,2011-01-04,1,158,4.62
36,2011-01-11,1,195,2.64
36,2011-01-18,0,361,4.81
36,2011-01-25,1,453,4.46
36,2011-02-01,1,411,2.19
36,2011-02-08,1,235,1.64
36,2011-02-15,1,961,2.74
36,2011-02-22,1,894,2.61
36,2011-03-01,1,572,3.3
36,2011-03-08,0,731,3.33
36,2011-03-15,1,529,4.0
36,2011-03-22,0,636,3.04
36,2011-03-29,0,953,1.42
36,2011-04-05,1,245,4.43
36,2011-04-12,0,623,2.24
36,2011-04-19,0,186,4.89
36,2011-04-26,0,208,1.47
36,2011-05-03,1,522,4.83
36,2011-05-10,0,444,1.36
36,2011-05-17,0,365,1.92
36,2011-05-24,0,833,1.19
36,2011-05-31,0,685,3.82
36,2011-06-07,1,593,4.4
36,2011-06-14,1,432,2.74
36,2011-06-21,0,921,4.71
36,2011-06-28,1,512,3.36
36,2011-07-05,1,713,3.52
36,2011-07-12,0,748,4.38
36,2011-07-19,1,290,2.19
36,2011-07-26,1,241,2.42
36,2011-08-02,0,968,4.62
36,2011-08-09,0,172,4.6
36,2011-08-16,1,939,4.91
36,2011-08-23,1,266,4.61
36,2011-08-30,1,267,1.51
36,2011-09-06,1,665,4.29
36,2011-09-13,0,358,2.64
36,2011-09-20,0,538,4.96
36,2011-09-27,0,210,2.89
36,2011-10-04,0,843,3.22
36,2011-10-11,0,772,3.12
36,2011-10-18,1,963,2.29
36,2011-10-25,1,938,1.3
36,2011-11-01,0,630,4.58
36,2011-11-08,0,389,4.21
36,2011-11-15,0,661,1.56
36,2011-11-22,1,609,4.11
36,2011-11-29,1,274,3.5
36,2011-12-06,1,401,2.64
36,2011-12-13,0,795,2.02
36,2011-12-20,0,284,4.44
36,2011-12-27,0,438,3.8
36,2012-01-03,0,609,3.19
36,2012-01-10,0,918,3.44
36,2012-01-17,1,409,1.36
36,2012-01-24,0,606,2.9
36,2012-01-31,1,445,1.77
36,2012-02-07,1,180,1.83
36,2012-02-14,1,473,3.65
36,2012-02-21,1,255,4.65
36,2012-02-28,1,886,2.62
36,2012-03-06,0,894,1.83
36,2012-03-13,0,531,3.59
36,2012-03-20,0,599,4.48
36,2012-03-27,1,860,3.99
36,2012-04-03,1,246,4.48
36,2012-04-10,1,580,3.15
36,2012-04-17,1,534,4.01
36,2012-04-24,1,618,1.56
36,2012-05-01,1,768,2.39
36,2012-05-08,0,782,2.56
36,2012-05-15,1,168,3.05
36,2012-05-22,1,705,4.72
36,2012-05-29,0,980,4.5
36,2012-06-05,1,974,1.54
36,2012-06-12,0,987,1.69
36,2012-06-19,0,285,2.43
36,2012-06-26,0,781,2.16
36,2012-07-03,1,303,3.46
36,2012-07-10,0,653,4.61
36,2012-07-17,0,112,4.85
36,2012-07-24,1,765,3.61
36,2012-07-31,0,373,4.35
36,2012-08-07,1,397,3.1
36,2012-08-14,1,150,1.83
36,2012-08-21,0,599,3.1
36,2012-08-28,1,468,3.22
36,2012-09-04,1,823,3.97
36,2012-09-11,0,755,1.88
36,2012-09-18,0,456,2.47
36,2012-09-25,0,102,2.46
36,2012-10-02,0,353,4.84
36,2012-10-09,1,574,2.78
36,2012-10-16,0,946,4.02
36,2012-10-23,0,605,4.0
37,2010-02-02,0,958,2.51
37,2010-02-09,0,588,3.83
37,2010-02-16,0,329,3.69
37,2010-02-23,1,469,1.78
37,2010-03-02,0,277,3.69
37,2010-03-09,0,956,2.01
37,2010-03-16,1,509,1.07
37,2010-03-23,0,667,3.8
37,2010-03-30,1,689,3.58
37,2010-04-06,1,369,2.64
37,2010-04-13,1,305,3.1
37,2010-04-20,1,892,4.79
37,2010-04-27,1,839,3.38
37,2010-05-04,1,999,3.63
37,2010-05-11,0,850,1.26
37,2010-05-18,1,899,1.66
37,2010-05-25,0,181,2.2
37,2010-06-01,0,945,3.16
37,2010-06-08,1,861,4.11
37,2010-06-15,0,292,2.28
37,2010-06-22,0,717,2.43
37,2010-06-29,0,288,2.02
37,2010-07-06,1,375,2.02
37,2010-07-13,0,173,4.8
37,2010-07-20,0,109,3.54
37,2010-07-27,1,734,1.62
37,2010-08-03,0,315,3.89
37,2010-08-10,0,389,3.89
37,2010-08-17,0,544,3.67
37,2010-08-24,1,651,1.54
37,2010-08-31,0,292,2.63
37,2010-09-07,0,738,1.43
37,2010-09-14,1,388,4.27
37,2010-09-21,1,682,3.62
37,2010-09-28,1,748,3.03
37,2010-10-05,0,243,2.37
37,2010-10-12,1,488,1.74
37,2010-10-19,1,965,1.43
37,2010-10-26,1,991,4.88
37,2010-11-02,0,506,1.8
37,2010-11-09,1,910,1.24
37,2010-11-16,1,469,4.85
37,2010-11-23,1,956,3.2
37,2010-11-30,1,540,4.19
37,2010-12-07,1,880,1.18
37,2010-12-14,0,995,3.27
37,2010-12-21,0,750,2.59
37,2010-12-28,1,663,4.09
37,2011-01-04,1,628,1.15
37,2011-01-11,1,776,2.61
37,2011-01-18,0,112,4.2
37,2011-01-25,0,801,3.09
37,2011-02-01,0,439,3.2
37,2011-02-08,0,964,1.39
37,2011-02-15,1,973,1.53
37,2011-02-22,1,963,3.71
37,2011-03-01,1,875,3.7
37,2011-03-08,1,411,4.92
37,2011-03-15,0,832,3.85
37,2011-03-22,1,203,2.97
37,2011-03-29,0,438,4.43
37,2011-04-05,0,297,1.42
37,2011-04-12,1,399,2.8
37,2011-04-19,0,543,2.15
37,2011-04-26,0,458,1.42
37,2011-05-03,1,467,4.05
37,2011-05-10,0,268,3.04
37,2011-05-17,0,248,3.23
37,2011-05-24,1,860,2.65
37,2011-05-31,0,867,2.84
37,2011-06-07,0,141,1.46
37,2011-06-14,1,301,3.69
37,2011-06-21,0,343,2.73
37,2011-06-28,1,768,4.27
37,2011-07-05,0,563,1.79
37,2011-07-12,0,548,1.82
37,2011-07-19,1,897,3.58
37,2011-07-26,1,893,4.38
37,2011-08-02,0,536,2.89
37,2011-08-09,1,992,3.91
37,2011-08-16,0,849,5.0
37,2011-08-23,1,630,4.96
37,2011-08-30,0,664,3.98
37,2011-09-06,0,696,3.96
37,2011-09-13,0,372,1.99
37,2011-09-20,0,529,4.33
37,2011-09-27,0,971,2.62
37,2011-10-04,1,312,4.85
37,2011-10-11,1,972,1.33
37,2011-10-18,0,203,2.74
37,2011-10-25,0,291,3.22
37,2011-11-01,1,788,2.62
37,2011-11-08,1,758,1.84
37,2011-11-15,1,479,3.37
37,2011-11-22,1,180,4.02
37,2011-11-29,1,804,3.58
37,2011-12-06,0,648,1.94
37,2011-12-13,0,476,3.93
37,2011-12-20,1,937,2.03
37,2011-12-27,1,253,1.7
37,2012-01-03,1,741,3.76
37,2012-01-10,1,670,4.37
37,2012-01-17,1,835,2.93
37,2012-01-24,1,860,3.13
37,2012-01-31,1,339,2.21
37,2012-02-07,1,473,2.98
37,2012-02-14,1,904,1.53
37,2012-02-21,0,898,4.82
37,2012-02-28,1,303,4.2
37,2012-03-06,1,710,3.67
37,2012-03-13,0,449,3.15
37,2012-03-20,0,787,4.17
37,2012-03-27,0,873,2.98
37,2012-04-03,1,882,2.2
37,2012-04-10,1,242,1.64
37,2012-04-17,1,288,3.59
37,2012-04-24,1,371,4.72
37,2012-05-01,0,631,1.61
37,2012-05-08,1,944,1.72
37,2012-05-15,1,399,2.73
37,2012-05-22,0,525,4.23
37,2012-05-29,1,145,2.18
37,2012-06-05,1,194,2.02
37,2012-06-12,1,163,3.48
37,2012-06-19,1,512,3.14
37,2012-06-26,0,742,1.24
37,2012-07-03,0,108,1.33
37,2012-07-10,0,558,3.57
37,2012-07-17,0,814,2.86
37,2012-07-24,1,508,4.88
37,2012-07-31,1,569,3.71
37,2012-08-07,1,909,1.04
37,2012-08-14,0,605,2.92
37,2012-08-21,0,785,2.66
37,2012-08-28,0,172,1.43
37,2012-09-04,1,183,4.69
37,2012-09-11,1,158,4.22
37,2012-09-18,0,120,1.92
37,2012-09-25,0,557,2.02
37,2012-10-02,1,256,1.13
37,2012-10-09,1,930,2.19
37,2012-10-16,1,428,3.34
37,2012-10-23,0,672,2.68
38,2010-02-02,0,718,2.52
38,2010-02-09,0,186,2.76
38,2010-02-16,1,678,2.88
38,2010-02-23,0,161,4.08
38,2010-03-02,1,486,1.42
38,2010-03-09,1,245,4.08
38,2010-03-16,1,252,3.75
38,2010-03-23,1,718,3.97
38,2010-03-30,1,759,3.94
38,2010-04-06,1,797,2.88
38,2010-04-13,0,448,1.85
38,2010-04-20,1,953,3.15
38,2010-04-27,0,277,4.83
38,2010-05-04,1,988,3.35
38,2010-05-11,0,946,1.04
38,2010-05-18,0,586,1.24
38,2010-05-25,0,877,4.97
38,2010-06-01,1,760,1.29
38,2010-06-08,0,346,1.18
38,2010-06-15,0,353,2.41
38,2010-06-22,1,599,4.88
38,2010-06-29,0,640,2.27
38,2010-07-06,0,451,2.64
38,2010-07-13,1,611,3.54
38,2010-07-20,0,877,1.1
38,2010-07-27,0,112,4.59
38,2010-08-03,1,658,3.08
38,2010-08-10,0,250,2.87
38,2010-08-17,0,149,4.44
38,2010-08-24,0,314,4.81
38,2010-08-31,0,743,2.69
38,2010-09-07,1,471,1.69
38,2010-09-14,1,212,4.26
38,2010-09-21,1,351,2.61
38,2010-09-28,1,440,4.74
38,2010-10-05,0,152,4.8
38,2010-10-12,1,229,1.46
38,2010-10-19,1,935,4.83
38,2010-10-26,0,292,2.47
38,2010-11-02,0,690,3.59
38,2010-11-09,0,156,1.14
38,2010-11-16,1,196,4.56
38,2010-11-23,0,297,3.57
38,2010-11-30,0,746,3.57
38,2010-12-07,0,246,4.61
38,2010-12-14,1,783,3.03
38,2010-12-21,1,674,2.64
38,2010-12-28,1,676,4.46
38,2011-01-04,1,394,3.97
38,2011-01-11,1,822,4.8
38,2011-01-18,1,720,4.76
38,2011-01-25,1,893,2.53
38,2011-02-01,0,783,2.79
38,2011-02-08,0,111,2.02
38,2011-02-15,0,432,3.64
38,2011-02-22,1,319,2.46
38,2011-03-01,1,497,4.14
38,2011-03-08,0,441,1.49
38,2011-03-15,0,897,1.47
38,2011-03-22,1,611,1.82
38,2011-03-29,1,271,1.34
38,2011-04-05,1,567,3.48
38,2011-04-12,1,847,1.59
38,2011-04-19,1,265,1.64
38,2011-04-26,1,798,1.06
38,2011-05-03,1,269,4.13
38,2011-05-10,1,663,4.25
38,2011-05-17,0,611,1.65
38,2011-05-24,1,930,3.96
38,2011-05-31,1,288,2.73
38,2011-06-07,1,219,1.96
38,2011-06-14,0,204,3.49
38,2011-06-21,0,773,1.71
38,2011-06-28,1,906,4.03
38,2011-07-05,0,140,1.19
38,2011-07-12,0,988,4.84
38,2011-07-19,0,975,1.29
38,2011-07-26,1,776,3.32
38,2011-08-02,1,420,4.61
38,2011-08-09,1,985,1.05
38,2011-08-16,1,434,2.99
38,2011-08-23,1,259,2.4
38,2011-08-30,1,363,3.32
38,2011-09-06,1,964,1.9
38,2011-09-13,0,629,1.26
38,2011-09-20,1,784,3.5
38,2011-09-27,1,576,2.67
38,2011-10-04,1,451,3.49
38,2011-10-11,1,644,1.84
38,2011-10-18,1,872,2.35
38,2011-10-25,1,309,3.25
38,2011-11-01,1,595,3.37
38,2011-11-08,1,994,2.49
38,2011-11-15,0,941,2.12
38,2011-11-22,0,481,2.09
38,2011-11-29,1,775,1.7
38,2011-12-06,1,580,2.3
38,2011-12-13,0,104,1.8
38,2011-12-20,1,133,3.54
38,2011-12-27,1,891,3.28
38,2012-01-03,0,244,2.53
38,2012-01-10,1,450,2.3
38,2012-01-17,1,682,1.95
38,2012-01-24,1,564,3.14
38,2012-01-31,0,447,4.68
38,2012-02-07,0,841,3.74
38,2012-02-14,1,224,3.98
38,2012-02-21,0,889,4.34
38,2012-02-28,0,370,2.41
38,2012-03-06,0,456,1.25
38,2012-03-13,1,626,3.49
38,2012-03-20,0,853,1.75
38,2012-03-27,0,597,3.28
38,2012-04-03,0,252,3.96
38,2012-04-10,1,152,4.13
38,2012-04-17,0,248,2.21
38,2012-04-24,0,602,3.05
38,2012-05-01,1,969,3.48
38,2012-05-08,0,549,4.28
38,2012-05-15,0,318,4.05
38,2012-05-22,0,724,4.95
38,2012-05-29,1,899,1.03
38,2012-06-05,1,376,2.75
38,2012-06-12,0,551,2.02
38,2012-06-19,0,527,1.48
38,2012-06-26,0,182,4.65
38,2012-07-03,0,317,4.99
38,2012-07-10,0,837,1.72
38,2012-07-17,0,881,1.15
38,2012-07-24,1,626,2.1
38,2012-07-31,0,503,4.34
38,2012-08-07,0,389,2.18
38,2012-08-14,0,519,1.23
38,2012-08-21,1,438,1.21
38,2012-08-28,0,876,2.71
38,2012-09-04,1,810,4.73
38,2012-09-11,0,769,2.14
38,2012-09-18,0,944,2.71
38,2012-09-25,0,518,1.41
38,2012-10-02,0,306,2.97
38,2012-10-09,0,785,3.79
38,2012-10-16,0,795,2.08
38,2012-10-23,1,364,2.19
39,2010-02-02,1,665,1.8
39,2010-02-09,0,164,2.7
39,2010-02-16,1,613,4.02
39,2010-02-23,0,231,3.42
39,2010-03-02,0,433,3.75
39,2010-03-09,0,131,2.13
39,2010-03-16,1,967,2.93
39,2010-03-23,1,997,1.18
39,2010-03-30,0,971,4.27
39,2010-04-06,0,597,4.96
39,2010-04-13,0,342,2.63
39,2010-04-20,0,291,1.04
39,2010-04-27,0,241,1.68
39,2010-05-04,0,759,3.61
39,2010-05-11,0,700,3.45
39,2010-05-18,0,660,4.15
39,2010-05-25,0,747,2.02
39,2010-06-01,0,290,4.05
39,2010-06-08,0,248,3.75
39,2010-06-15,0,698,2.29
39,2010-06-22,1,515,3.18
39,2010-06-29,0,619,1.59
39,2010-07-06,1,834,2.81
39,2010-07-13,1,968,4.52
39,2010-07-20,1,115,2.68
39,2010-07-27,0,907,4.36
39,2010-08-03,1,205,3.36
39,2010-08-10,0,382,1.77
39,2010-08-17,1,203,3.32
39,2010-08-24,0,460,3.02
39,2010-08-31,0,757,2.59
39,2010-09-07,1,134,1.48
39,2010-09-14,1,212,2.67
39,2010-09-21,0,407,1.29
39,2010-09-28,1,152,1.4
39,2010-10-05,0,958,2.66
39,2010-10-12,0,180,2.22
39,2010-10-19,0,715,4.7
39,2010-10-26,1,933,2.5
39,2010-11-02,0,468,4.03
39,2010-11-09,0,341,3.12
39,2010-11-16,0,130,3.82
39,2010-11-23,0,928,2.04
39,2010-11-30,1,803,4.77
39,2010-12-07,1,968,3.12
39,2010-12-14,1,460,4.33
39,2010-12-21,1,332,2.46
39,2010-12-28,0,709,1.4
39,2011-01-04,0,133,3.69
39,2011-01-11,0,342,1.03
39,2011-01-18,0,158,2.9
39,2011-01-25,0,870,1.77
39,2011-02-01,0,628,3.51
39,2011-02-08,1,177,4.92
39,2011-02-15,0,817,2.86
39,2011-02-22,0,401,4.27
39,2011-03-01,0,777,3.03
39,2011-03-08,1,902,2.98
39,2011-03-15,0,996,4.72
39,2011-03-22,0,211,4.56
39,2011-03-29,0,512,4.14
39,2011-04-05,1,999,2.19
39,2011-04-12,0,416,3.18
39,2011-04-19,0,964,1.9
39,2011-04-26,1,244,2.78
39,2011-05-03,0,767,2.94
39,2011-05-10,1,789,4.33
39,2011-05-17,0,957,4.58
39,2011-05-24,1,747,2.66
39,2011-05-31,0,926,1.07
39,2011-06-07,0,117,4.45
39,2011-06-14,1,450,1.7
39,2011-06-21,0,254,3.49
39,2011-06-28,0,883,1.1
39,2011-07-05,1,605,2.6
39,2011-07-12,0,877,4.94
39,2011-07-19,1,459,1.4
39,2011-07-26,0,431,2.69
39,2011-08-02,1,627,2.23
39,2011-08-09,0,111,4.62
39,2011-08-16,0,174,4.48
39,2011-08-23,1,311,1.95
39,2011-08-30,0,790,1.32
39,2011-09-06,1,740,3.51
39,2011-09-13,1,382,2.35
39,2011-09-20,1,294,3.69
39,2011-09-27,0,879,1.13
39,2011-10-04,0,129,1.53
39,2011-10-11,0,108,3.75
39,2011-10-18,1,408,1.85
39,2011-10-25,1,544,4.43
39,2011-11-01,1,409,1.23
39,2011-11-08,0,776,1.86
39,2011-11-15,1,804,4.99
39,2011-11-22,0,525,2.73
39,2011-11-29,0,916,3.81
39,2011-12-06,0,871,1.73
39,2011-12-13,0,803,3.44
39,2011-12-20,0,690,3.9
39,2011-12-27,0,790,2.26
39,2012-01-03,0,190,4.32
39,2012-01-10,0,555,3.41
39,2012-01-17,1,543,2.56
39,2012-01-24,0,826,3.23
39,2012-01-31,0,178,3.31
39,2012-02-07,1,574,1.66
39,2012-02-14,1,202,2.61
39,2012-02-21,1,722,2.37
39,2012-02-28,1,555,2.6
39,2012-03-06,0,413,4.04
39,2012-03-13,1,346,2.93
39,2012-03-20,1,333,4.76
39,2012-03-27,1,693,2.17
39,2012-04-03,1,743,2.66
39,2012-04-10,0,334,4.15
39,2012-04-17,1,889,3.18
39,2012-04-24,1,486,3.19
39,2012-05-01,1,946,1.21
39,2012-05-08,1,710,2.59
39,2012-05-15,0,137,2.08
39,2012-05-22,1,260,5.0
39,2012-05-29,1,561,2.23
39,2012-06-05,1,548,4.54
39,2012-06-12,0,216,3.7
39,2012-06-19,1,340,2.36
39,2012-06-26,1,125,3.17
39,2012-07-03,0,747,4.36
39,2012-07-10,1,661,4.53
39,2012-07-17,0,905,1.64
39,2012-07-24,0,397,2.36
39,2012-07-31,1,904,2.34
39,2012-08-07,1,253,1.17
39,2012-08-14,0,831,3.39
39,2012-08-21,0,751,4.42
39,2012-08-28,1,567,2.53
39,2012-09-04,0,148,3.96
39,2012-09-11,0,753,3.51
39,2012-09-18,1,145,2.5
39,2012-09-25,0,774,1.56
39,2012-10-02,0,384,3.84
39,2012-10-09,0,879,4.42
39,2012-10-16,0,727,3.74
39,2012-10-23,0,181,1.07
40,2010-02-02,1,680,3.47
40,2010-02-09,0,215,3.14
40,2010-02-16,1,803,1.87
40,2010-02-23,1,615,1.66
40,2010-03-02,0,686,1.95
40,2010-03-09,1,909,3.01
40,2010-03-16,1,340,2.08
40,2010-03-23,1,129,4.79
40,2010-03-30,1,242,2.86
40,2010-04-06,0,425,1.24
40,2010-04-13,1,794,3.92
40,2010-04-20,1,115,2.32
40,2010-04-27,0,210,3.61
40,2010-05-04,1,971,2.12
40,2010-05-11,0,812,3.28
40,2010-05-18,0,206,4.09
40,2010-05-25,1,478,4.71
40,2010-06-01,1,261,2.04
40,2010-06-08,1,382,2.34
40,2010-06-15,1,368,2.86
40,2010-06-22,1,583,4.71
40,2010-06-29,0,766,4.61
40,2010-07-06,1,172,1.36
40,2010-07-13,0,296,1.53
40,2010-07-20,1,342,2.98
40,2010-07-27,0,697,1.43
40,2010-08-03,1,898,2.38
40,2010-08-10,1,358,1.59
40,2010-08-17,1,897,3.54
40,2010-08-24,1,248,4.8
40,2010-08-31,1,966,4.99
40,2010-09-07,0,489,2.5
40,2010-09-14,1,515,3.4
40,2010-09-21,1,525,4.43
40,2010-09-28,1,801,1.47
40,2010-10-05,0,316,3.76
40,2010-10-12,1,966,2.64
40,2010-10-19,0,185,1.82
40,2010-10-26,1,315,2.61
40,2010-11-02,0,522,1.3
40,2010-11-09,1,419,3.78
40,2010-11-16,1,217,2.01
40,2010-11-23,0,981,2.25
40,2010-11-30,1,514,1.48
40,2010-12-07,0,698,4.46
40,2010-12-14,1,139,2.97
40,2010-12-21,1,260,3.29
40,2010-12-28,0,802,3.28
40,2011-01-04,1,636,2.64
40,2011-01-11,0,519,1.77
40,2011-01-18,0,763,3.98
40,2011-01-25,1,194,1.51
40,2011-02-01,1,541,1.42
40,2011-02-08,1,657,3.84
40,2011-02-15,0,749,1.84
40,2011-02-22,0,565,2.23
40,2011-03-01,1,387,2.9
40,2011-03-08,0,964,2.8
40,2011-03-15,0,775,3.83
40,2011-03-22,0,511,3.49
40,2011-03-29,0,499,3.58
40,2011-04-05,1,627,3.86
40,2011-04-12,1,117,2.17
40,2011-04-19,1,235,2.29
40,2011-04-26,0,563,2.75
40,2011-05-03,0,858,2.23
40,2011-05-10,0,347,4.94
40,2011-05-17,0,942,4.26
40,2011-05-24,1,809,1.66
40,2011-05-31,0,100,1.02
40,2011-06-07,0,801,1.17
40,2011-06-14,1,480,1.98
40,2011-06-21,1,608,1.46
40,2011-06-28,1,559,3.13
40,2011-07-05,0,604,4.43
40,2011-07-12,0,905,3.95
40,2011-07-19,0,575,1.86
40,2011-07-26,0,656,2.6
40,2011-08-02,0,948,3.03
40,2011-08-09,0,996,4.24
40,2011-08-16,1,131,4.36
40,2011-08-23,0,217,4.64
40,2011-08-30,1,907,3.04
40,2011-09-06,1,283,3.78
40,2011-09-13,1,290,1.45
40,2011-09-20,0,846,3.26
40,2011-09-27,0,849,1.99
40,2011-10-04,1,827,2.73
40,2011-10-11,0,173,3.54
40,2011-10-18,0,722,2.03
40,2011-10-25,1,202,1.21
40,2011-11-01,0,970,1.04
40,2011-11-08,0,685,1.09
40,2011-11-15,0,519,1.03
40,2011-11-22,0,572,1.44
40,2011-11-29,1,863,1.96
40,2011-12-06,1,213,1.88
40,2011-12-13,0,478,4.95
40,2011-12-20,0,412,2.22
40,2011-12-27,0,429,1.51
40,2012-01-03,1,438,3.18
40,2012-01-10,0,337,4.43
40,2012-01-17,0,272,3.71
40,2012-01-24,1,178,2.18
40,2012-01-31,0,563,3.25
40,2012-02-07,1,997,3.86
40,2012-02-14,0,704,3.91
40,2012-02-21,1,600,3.67
40,2012-02-28,0,661,4.48
40,2012-03-06,0,384,4.48
40,2012-03-13,1,322,3.32
40,2012-03-20,1,692,2.72
40,2012-03-27,1,365,3.57
40,2012-04-03,1,766,4.27
40,2012-04-10,1,472,1.02
40,2012-04-17,0,332,4.97
40,2012-04-24,1,927,1.73
40,2012-05-01,1,335,2.88
40,2012-05-08,1,770,4.49
40,2012-05-15,1,927,1.9
40,2012-05-22,0,862,2.91
40,2012-05-29,0,413,1.53
40,2012-06-05,0,912,2.58
40,2012-06-12,0,479,1.71
40,2012-06-19,0,893,2.45
40,2012-06-26,1,713,2.49
40,2012-07-03,0,662,4.97
40,2012-07-10,0,519,4.98
40,2012-07-17,1,151,1.46
40,2012-07-24,1,820,3.9
40,2012-07-31,0,918,1.21
40,2012-08-07,0,742,1.12
40,2012-08-14,1,608,1.42
40,2012-08-21,0,881,4.86
40,2012-08-28,1,304,4.76
40,2012-09-04,1,830,1.78
40,2012-09-11,0,356,1.65
40,2012-09-18,0,284,1.96
40,2012-09-25,0,244,3.06
40,2012-10-02,1,789,3.28
40,2012-10-09,1,113,1.89
40,2012-10-16,0,345,4.03
40,2012-10-23,0,286,2.24
41,2010-02-02,1,582,2.49
41,2010-02-09,1,803,4.37
41,2010-02-16,1,252,2.72
41,2010-02-23,0,922,2.61
41,2010-03-02,1,748,1.11
41,2010-03-09,1,884,3.78
41,2010-03-16,0,248,4.23
41,2010-03-23,0,287,3.65
41,2010-03-30,0,752,1.61
41,2010-04-06,0,230,1.41
41,2010-04-13,0,551,3.29
41,2010-04-20,0,615,2.61
41,2010-04-27,1,590,2.72
41,2010-05-04,1,575,4.87
41,2010-05-11,0,362,3.9
41,2010-05-18,1,637,2.65
41,2010-05-25,0,558,1.08
41,2010-06-01,1,635,1.14
41,2010-06-08,0,877,3.74
41,2010-06-15,0,840,4.35
41,2010-06-22,1,880,3.83
41,2010-06-29,1,736,2.62
41,2010-07-06,1,783,1.12
41,2010-07-13,1,845,4.87
41,2010-07-20,1,394,4.95
